
German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;
1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;300/12;360/12;1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;480/12;600/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;7/12;14/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;
20130805;0.03071145;0.02956001;0.06728404;0.17309959;0.28442536;0.51231951;0.74719293;1.13388527;1.59411107;1.74850154;2.30670058;2.58101979;2.63683520;0.05057544;0.08335640;0.09675812;0.17310840;0.35569910;0.59092006;0.88125222;1.13855211;1.66374524;2.20093395;2.37184914;3.04394216;3.38119903;3.50684382;3.59605687;0.31800000;0.36300000;0.37600000;0.38401725;0.66091857;1.10895887;1.40129379;1.91505777;2.56348802;2.77250091;3.21398259;3.52299727;3.94569101;3.80161960;3.64037490;0.29360740;0.51278949;0.72205799;1.10550758;1.86029298;2.38414752;2.97349840;3.22704819;3.68993224;4.46129224;4.51631749;4.87509676;5.25943786;5.34339908;0.10700000;0.10500000;0.11400676;0.15206619;0.23336594;0.28566016;0.53225811;0.74837804;0.79142811;1.29192754;1.83197685;1.93742195;0.08822768;0.09127002;0.09126922;0.04112265;0.04658605;0.07778365;0.12124206;0.31143483;0.63005696;1.11418151;1.40784083;2.08374561;2.57445442;2.75409320;3.38458932;3.70057224;4.01704607;
20130806;0.02564680;0.03768187;0.06766417;0.17910843;0.29546261;0.51631041;0.76450537;1.14611265;1.61087053;1.75973415;2.31340579;2.57740676;2.62827482;0.04147448;0.07200199;0.09181114;0.17387942;0.35852754;0.59811649;0.89200789;1.14834972;1.67377210;2.20639232;2.37797651;3.04560361;3.38340220;3.50824517;3.59686269;0.32600000;0.37300000;0.35400000;0.38306238;0.67107817;1.12332239;1.42824166;1.93796073;2.56054198;2.78981338;3.21746835;3.51820951;3.92023853;3.78385797;3.64186281;0.28339838;0.49032011;0.69180621;1.08936506;1.83582919;2.36310498;2.93838215;3.18565107;3.64710579;4.44283596;4.49537939;4.84947454;5.24744243;5.34121465;0.10700000;0.10400000;0.11500796;0.15306765;0.23738435;0.29068958;0.53936726;0.75866228;0.80171219;1.30803440;1.85871892;1.97149370;0.09127071;0.10141361;0.10141262;0.04382413;0.05107117;0.07843764;0.12255858;0.31668072;0.63712141;1.12022596;1.41395438;2.09202702;2.58279561;2.76229875;3.38911688;3.70325222;4.01787275;
20130807;0.02564681;0.05401467;0.06831438;0.16508754;0.27841357;0.49515577;0.74222778;1.12993540;1.59557229;1.74213242;2.30140256;2.56124183;2.60519220;0.04281190;0.06425600;0.08325463;0.15839079;0.34396692;0.58504403;0.87819246;1.13796204;1.66075213;2.18657388;2.35500684;3.01593000;3.35161764;3.47949140;3.57306201;0.32600000;0.37300000;0.35000000;0.38006403;0.66201097;1.11726837;1.44199499;1.94429687;2.55328690;2.78132397;3.21670545;3.51738845;3.91050965;3.76266643;3.64292549;0.27580881;0.48770317;0.69415801;1.08684638;1.83429180;2.36235402;2.93737975;3.18664927;3.63895742;4.43146975;4.48005364;4.82778651;5.23255757;5.31275136;0.10000000;0.10600000;0.11100422;0.14605695;0.22634373;0.28064883;0.50372630;0.72900100;0.76994251;1.28993637;1.84995354;1.95160659;0.06287094;0.10141361;0.10141262;0.04651507;0.05081794;0.07595796;0.12093253;0.31410657;0.61278314;1.09408030;1.39378609;2.05050831;2.53915860;2.71816092;3.34490506;3.65900339;3.97358690;
20130808;0.02564682;0.02626442;0.07237551;0.17209470;0.28944544;0.51533449;0.76045845;1.13994078;1.59915345;1.74349687;2.30644870;2.57423964;2.63337406;0.04734331;0.06290544;0.08466849;0.16070244;0.35476201;0.58688540;0.86843194;1.12165877;1.65159209;2.17933900;2.34938122;3.02229316;3.36277331;3.48719051;3.57468265;0.32200000;0.37200000;0.36100000;0.38404960;0.65085788;1.10909098;1.43481777;1.95321286;2.57497594;2.79361129;3.21885904;3.54127688;3.95388556;3.79757189;3.65305010;0.26885366;0.48501223;0.69115672;1.07600101;1.78684226;2.31545623;2.89747340;3.14939788;3.59289591;4.37632605;4.42952981;4.81681907;5.23075415;5.30485440;0.10100000;0.10300000;0.11200580;0.15407271;0.23236007;0.28566173;0.50366177;0.72996826;0.77091247;1.26646358;1.81293035;1.92105583;0.06591358;0.09127002;0.09126922;0.05120520;0.05096692;0.06868625;0.11969396;0.31537437;0.61117671;1.08813326;1.38499806;2.03641887;2.51798157;2.68679954;3.30957734;3.62211347;3.93513004;
20130809;0.02564683;0.04004471;0.07375309;0.16808745;0.28342481;0.49714698;0.74115294;1.12570690;1.58581693;1.72898858;2.29161939;2.56185667;2.62381597;0.04952068;0.06296277;0.08211110;0.15835931;0.34140383;0.56996195;0.85141544;1.11608734;1.64456182;2.16967444;2.33959320;3.00557045;3.33275127;3.45570787;3.54130501;0.25500000;0.34200000;0.32300000;0.35406163;0.64098273;1.10227789;1.42589379;1.93342315;2.54223120;2.74521162;3.21481924;3.53506619;3.93068721;3.84370978;3.67087191;0.40448914;0.65612952;0.85387090;1.15416062;1.78313872;2.30288134;2.90242919;3.15150212;3.59842273;4.37343763;4.42198764;4.81052288;5.23431139;5.30934301;0.10000000;0.10200000;0.10900442;0.15307428;0.23035573;0.28668034;0.50468980;0.72892420;0.77091973;1.26425144;1.80813631;1.91641389;0.05982824;0.09127002;0.09126922;0.05239621;0.05634354;0.07141247;0.12272431;0.31613939;0.61216078;1.08632643;1.38132558;2.03047592;2.50885467;2.67655470;3.31478741;3.63510138;3.95591998;
20130812;0.01322418;0.03274740;0.07044021;0.17309959;0.29647906;0.52037177;0.76654294;1.15340237;1.62046187;1.76264198;2.32597332;2.59655770;2.63810225;0.03830564;0.07002215;0.08807214;0.17500809;0.35525294;0.58153418;0.86333635;1.12799999;1.64988337;2.16744072;2.34451818;3.02951538;3.36933412;3.48538113;3.56899593;0.30800000;0.37000000;0.36200000;0.39507322;0.65888494;1.11203738;1.43359918;1.94875233;2.56241019;2.76550635;3.20871688;3.53807134;3.92702300;3.82603848;3.68108885;0.37599767;0.62052942;0.82129388;1.12858724;1.76155064;2.28304580;2.87045198;3.12070928;3.57630627;4.35364405;4.39660074;4.78593501;5.22090130;5.30189419;0.09700000;0.10300000;0.10900462;0.15307448;0.23236618;0.29070908;0.50364019;0.72370023;0.76464955;1.24894327;1.78472835;1.90021890;0.06388515;0.09127002;0.09126922;0.05260714;0.05707080;0.07067556;0.12654326;0.32479821;0.62309401;1.11464523;1.41990369;2.08052166;2.55865317;2.72626633;3.36693732;3.68831450;4.01019955;
20130813;0.02690709;0.02546677;0.09954603;0.23217426;0.37874377;0.62217845;0.88215699;1.25417832;1.72921314;1.87293157;2.43022992;2.69553138;2.72499039;0.04116653;0.05854910;0.09868027;0.19891018;0.40706221;0.65406803;0.95374561;1.21714771;1.75348353;2.27849839;2.46808648;3.14078070;3.46630643;3.58254567;3.66658791;0.29200000;0.37000000;0.38400000;0.44615538;0.75155512;1.22080664;1.55442632;2.07723817;2.70020061;2.93768326;3.34733540;3.63150015;3.98601397;3.86970738;3.72104398;0.33078417;0.56946937;0.76606752;1.10871237;1.82991132;2.37280019;2.94404144;3.20391994;3.66017858;4.42234021;4.45818131;4.84296068;5.25128400;5.28937123;0.09600000;0.10400000;0.10900428;0.14906601;0.22332747;0.28065419;0.49556889;0.71349572;0.75654131;1.24065294;1.77118438;1.87768205;0.06084254;0.09127002;0.09126922;0.05677273;0.05831698;0.08088174;0.13467270;0.35175092;0.67943145;1.19483163;1.51444259;2.19390744;2.66206937;2.82618200;3.45508554;3.77049229;4.08638800;
20130814;0.03187334;0.07964704;0.08735359;0.21515718;0.36472230;0.60709964;0.86804134;1.25571388;1.73191272;1.88577267;2.44078326;2.70208495;2.74585573;0.04299346;0.05963453;0.09319810;0.18757569;0.39423652;0.63613468;0.93040125;1.19751254;1.74221494;2.27146831;2.45832331;3.12841659;3.45267283;3.56497265;3.64802273;0.27700000;0.37000000;0.38200000;0.46020164;0.76261477;1.24017605;1.58437692;2.11071931;2.73201846;2.96011537;3.37015445;3.67070943;4.02220641;3.89364127;3.75241570;0.27319157;0.50568793;0.69955389;1.06980245;1.79699040;2.33923064;2.89541706;3.14839387;3.62078897;4.38078944;4.41968056;4.83933981;5.24392623;5.27796857;0.09600000;0.10400000;0.11400754;0.15607515;0.23134952;0.28565865;0.51386662;0.72672539;0.76662712;1.25650384;1.78765869;1.89529002;0.05070083;0.09127002;0.09126922;0.05563855;0.05574799;0.07084717;0.13303875;0.34919904;0.67786432;1.19423017;1.51403914;2.18463040;2.65511289;2.82004028;3.44793445;3.76277379;4.07810035;
20130815;0.03277024;0.06930899;0.10267717;0.23317501;0.39081060;0.63632298;0.90767896;1.31354931;1.79282443;1.95259232;2.49797078;2.76925631;2.80162711;0.04818658;0.06026646;0.10089637;0.21137455;0.41222634;0.66996643;0.96861310;1.24417975;1.80720553;2.34856689;2.52273860;3.20674063;3.52002093;3.63102944;3.71309103;0.36300000;0.38200000;0.36700000;0.44920691;0.79610838;1.28633347;1.65179235;2.17766162;2.79213788;3.00137607;3.42250229;3.70056107;4.04195057;3.89989539;3.75623999;0.28465776;0.52668539;0.70418310;1.09040408;1.82824755;2.37641163;2.94780399;3.20898883;3.68157429;4.44559894;4.48098199;4.90812985;5.28698373;5.31914833;0.10300000;0.10400000;0.11400754;0.15106487;0.22633309;0.27660661;0.50475681;0.71963576;0.75638495;1.27821500;1.80665728;1.92431781;0.08822768;0.09127002;0.09126922;0.04758433;0.05123867;0.07382988;0.14331061;0.37117535;0.70500619;1.23455380;1.56192405;2.23256476;2.70796156;2.87461432;3.50527573;3.82144831;4.13811211;
20130816;0.02769574;0.01024864;0.08911853;0.24421632;0.38879084;0.63530811;0.93031811;1.33954639;1.81702171;1.97009601;2.51706546;2.79125516;2.81155584;0.06147717;0.06126544;0.10602372;0.21966487;0.41623094;0.67257706;0.97347420;1.24984691;1.81241000;2.34948344;2.52981225;3.22948394;3.53748530;3.65132843;3.73402792;0.34600000;0.37500000;0.40000000;0.48121897;0.80393429;1.30035123;1.66062887;2.19203012;2.83916089;3.04620416;3.43003240;3.70451668;4.04179740;3.89471600;3.73767239;0.22976670;0.48297704;0.68974331;1.07898114;1.79641654;2.34374951;2.90724643;3.16745544;3.63290880;4.40232431;4.44119804;4.86386189;5.24018037;5.27560367;0.11500000;0.10500000;0.11000391;0.15808278;0.23134975;0.28061874;0.52104654;0.73083959;0.77494252;1.28392016;1.81624496;1.93919942;0.05678571;0.09127002;0.09126922;0.04103443;0.04665086;0.07155055;0.14309636;0.36558998;0.72057436;1.26574898;1.60245031;2.28737601;2.76622283;2.93408687;3.55536312;3.86676227;4.17863780;
20130819;0.02071426;0.05764229;0.09097873;0.25323827;0.40084219;0.64841905;0.93938309;1.34446566;1.82089550;1.97285789;2.52113879;2.79941682;2.82524860;0.02319113;0.06273927;0.09739050;0.20869530;0.42291128;0.68919605;1.00946308;1.29406287;1.84938636;2.38696090;2.56886581;3.23331606;3.54521984;3.65493650;3.73093502;0.36200000;0.38100000;0.38200000;0.47524829;0.82021969;1.32504641;1.69388214;2.23863742;2.86466331;3.07913746;3.45934497;3.70670007;4.02987721;3.86921099;3.74682831;0.26220444;0.47707233;0.70805278;1.12345297;1.86325395;2.42075309;2.98384616;3.24907036;3.71640803;4.49729666;4.51674753;4.92331478;5.25565452;5.29628734;0.09700000;0.10400000;0.11100547;0.15607828;0.23637880;0.28867510;0.53529318;0.73893563;0.77674041;1.28573129;1.81685757;1.93328526;0.04563018;0.08112693;0.09063521;0.03527999;0.04792016;0.07350660;0.15017677;0.38037607;0.75454730;1.30943975;1.65374497;2.34453862;2.82528576;2.99400016;3.61212445;3.92189207;4.23213096;
20130820;0.02071426;0.01709565;0.08586846;0.22017518;0.38282474;0.62121574;0.89147250;1.28353571;1.75685875;1.92098993;2.46214647;2.74110030;2.77501812;0.02617334;0.07001022;0.11217536;0.20901523;0.41516440;0.68361175;1.00179963;1.27411475;1.81093155;2.33573444;2.52600708;3.18854207;3.50373589;3.60902837;3.68517359;0.36100000;0.38100000;0.35300000;0.42717755;0.74364713;1.24890744;1.62045952;2.18403302;2.80444032;3.03179510;3.39960660;3.65208145;3.99261043;3.81484739;3.69231816;0.26399578;0.46537158;0.71981241;1.14105760;1.90584973;2.47847384;3.03427799;3.28849251;3.75210179;4.52309093;4.54804132;4.95384504;5.26589441;5.29948022;0.09700000;0.10400000;0.11400697;0.15807889;0.23134547;0.28162251;0.50673832;0.71850543;0.75945760;1.27358401;1.80304902;1.92877990;0.03346112;0.08112693;0.08112630;0.03150811;0.05058962;0.07389997;0.15012256;0.37211392;0.72434962;1.25738543;1.58949682;2.27581401;2.75775247;2.92700187;3.55652586;3.87201982;4.18800276;
20130821;0.04636588;0.01910504;0.09426341;0.22216898;0.40494419;0.65052345;0.92710414;1.31839372;1.79111853;1.94636212;2.49778331;2.77843953;2.81750665;0.02773814;0.05873060;0.10705498;0.21011290;0.41922701;0.68912152;1.01099385;1.29482505;1.83888814;2.36749755;2.54746902;3.21791310;3.53881181;3.64464199;3.72192012;0.36100000;0.38000000;0.36500000;0.44419711;0.78500675;1.29060550;1.65819758;2.21890935;2.82721527;3.04025734;3.44212562;3.66130874;3.96140785;3.82508852;3.69170471;0.24505666;0.45611191;0.73109519;1.12993874;1.92242574;2.51637688;3.08198445;3.33818704;3.80458371;4.58252651;4.59934304;4.99861012;5.32430946;5.33357130;0.09700000;0.10400000;0.11500839;0.15607424;0.23034346;0.28162774;0.49551937;0.70720243;0.74500898;1.26652181;1.79822358;1.92516170;0.01723685;0.08112693;0.09126922;0.02122273;0.03524588;0.06555006;0.13627301;0.40430812;0.78294420;1.34327277;1.69179039;2.37944756;2.84170361;3.00419536;3.62904599;3.94219217;4.25581992;
20130822;0.02071427;0.01932573;0.10012227;0.26726217;0.45213001;0.69278819;0.98192474;1.36730242;1.84180650;2.00521119;2.54807871;2.81874743;2.84934532;0.03190457;0.06255346;0.10707132;0.21434841;0.44863683;0.73036606;1.05006353;1.33732692;1.88551497;2.41006499;2.58964547;3.25252254;3.56480112;3.66924185;3.74659749;0.36100000;0.38000000;0.36000000;0.45524294;0.78901181;1.29463564;1.66435180;2.23601601;2.85042219;3.05633221;3.41985597;3.64570755;3.92546563;3.78264716;3.67555798;0.23521970;0.43732141;0.72582622;1.11855395;1.89657947;2.48438947;3.04382568;3.29732419;3.74796889;4.53373989;4.55394438;4.97048042;5.30269299;5.31770432;0.10500000;0.10300000;0.11400746;0.16709954;0.24339234;0.29670217;0.51986694;0.72547535;0.76643738;1.28405334;1.81143387;1.93320540;0.02332080;0.07098433;0.08112630;0.01255522;0.02791999;0.04101615;0.13522622;0.42445953;0.82778088;1.38032997;1.72407763;2.38992029;2.83562670;2.99237845;3.58914600;3.88818736;4.18766796;
20130823;0.04735266;0.02642330;0.11573849;0.29130181;0.46814975;0.72308367;1.01650534;1.38420124;1.85560874;2.02703572;2.54971634;2.80340056;2.81547276;0.02914106;0.06798834;0.11413708;0.22682318;0.46507277;0.75624879;1.07818334;1.36392060;1.90210915;2.42072210;2.58955024;3.22706219;3.54297505;3.64491367;3.72243243;0.32900000;0.36900000;0.37700000;0.48228449;0.80905984;1.31378388;1.68150140;2.23048999;2.83899508;3.04006006;3.39128224;3.60612792;3.88991116;3.71883402;3.64884550;0.23163275;0.41571281;0.71298620;1.09505703;1.89683369;2.48478693;3.04672928;3.30074307;3.75608039;4.54058393;4.55899891;4.97171060;5.31267448;5.33202289;0.10500000;0.10400000;0.11500767;0.16509332;0.25143814;0.30979707;0.54428679;0.74380987;0.78162671;1.30518176;1.82716343;1.93967414;0.04157369;0.06084223;0.08112630;0.02015944;0.03151602;0.05921510;0.13355337;0.41642247;0.80690380;1.33679982;1.66733924;2.31549147;2.76366978;2.92136002;3.51382683;3.81070861;4.10802346;
20130826;0.04750526;0.05996504;0.10949450;0.27126338;0.43197267;0.68169293;0.97283201;1.34866055;1.82178473;1.98849870;2.51649966;2.78171843;2.80482004;0.04911262;0.08312534;0.11627173;0.22366502;0.46786626;0.75970100;1.08206538;1.35789074;1.88647816;2.41266979;2.57939542;3.22203996;3.52313819;3.63546978;3.71260603;0.32900000;0.36900000;0.37700000;0.48228449;0.80905984;1.31378388;1.68150140;2.23048999;2.83899508;3.04006006;3.39128224;3.60612792;3.88991116;3.71883402;3.64884550;0.43742722;0.58315387;0.78036828;1.17422144;1.99654054;2.55460884;3.11037402;3.36893849;3.81566730;4.60550829;4.62726404;5.06588978;5.36439948;5.36985362;0.09700000;0.10400000;0.11400740;0.16309029;0.24943245;0.30879860;0.54328400;0.74072040;0.78063902;1.30528709;1.82728146;1.93578162;0.03548924;0.06032474;0.08112630;0.02080012;0.02345874;0.05678816;0.13302285;0.40912793;0.79248569;1.31269170;1.63909002;2.28234876;2.73544589;2.89509455;3.48386037;3.77888365;4.07433468;
20130827;0.01479552;0.02833450;0.09896397;0.24321178;0.39784518;0.64338430;0.92300379;1.29637476;1.74351018;1.94035464;2.44322042;2.72249580;2.77940746;0.05634983;0.07990510;0.11548618;0.20703855;0.41613370;0.70407395;1.03143912;1.32636285;1.85613393;2.38452097;2.55343348;3.19692542;3.49911529;3.61280615;3.69009786;0.35200000;0.37800000;0.36900000;0.44117842;0.76173794;1.25373844;1.59487402;2.12672881;2.71954400;2.92358644;3.28855853;3.53802074;3.82298467;3.68268451;3.58507811;0.35728230;0.48962861;0.83139781;1.22943186;2.08123593;2.63940366;3.20452619;3.47411865;3.90157405;4.68234852;4.69076885;5.08980678;5.40296539;5.44216517;0.10000000;0.10400000;0.11400740;0.15607502;0.23235446;0.29069733;0.51077062;0.71528360;0.75309513;1.27814134;1.81029459;1.91723452;0.02129279;0.06084223;0.08112630;0.02268303;0.03760572;0.06297529;0.13155267;0.39984358;0.75879662;1.25695952;1.57074900;2.20161599;2.65536763;2.81534461;3.40559853;3.70136936;3.99757027;
20130828;0.01245202;0.03096282;0.11342616;0.25521968;0.43603721;0.69289328;0.97483277;1.33172250;1.79357601;1.97034877;2.49080674;2.76257036;2.80038497;0.04888578;0.08380415;0.12404313;0.22103423;0.44599674;0.72661747;1.04545701;1.33110658;1.86653703;2.40162218;2.58862334;3.23230278;3.56887007;3.68156055;3.75768931;0.35300000;0.38800000;0.40300000;0.47218302;0.80093747;1.28806165;1.62727029;2.16379758;2.76071430;2.96139579;3.33557325;3.57247964;3.85709643;3.71200394;3.63135600;0.34780842;0.48764880;0.85285824;1.23521014;2.04071024;2.59061264;3.14602613;3.41938920;3.85527196;4.64228346;4.64980997;5.04632847;5.36562063;5.40822467;0.09700000;0.10400000;0.11400740;0.14705690;0.22131524;0.27662426;0.48743310;0.69179243;0.72960203;1.25069824;1.77807632;1.88414684;0.03041897;0.08112693;0.08112630;0.03533546;0.03544587;0.06066186;0.13146539;0.39551272;0.79626968;1.30748746;1.62939419;2.26356352;2.71715099;2.87708275;3.45829985;3.74953253;4.04118208;
20130829;0.01153726;0.02896711;0.10839395;0.23715425;0.40384710;0.64737274;0.93317913;1.29610561;1.75857444;1.95438949;2.46467063;2.74670278;2.77530993;0.04794391;0.08950074;0.12929198;0.21857582;0.41452854;0.68350887;1.00833525;1.29056317;1.84654648;2.37199650;2.57081652;3.24355932;3.56647153;3.68263336;3.75976286;0.34800000;0.37700000;0.38100000;0.42811322;0.76177035;1.25172637;1.58971263;2.13887534;2.72617391;2.91947035;3.29096608;3.56328035;3.85259573;3.71370277;3.61631395;0.35321314;0.52370298;0.86970833;1.25459095;2.03290987;2.58016412;3.12748629;3.39657982;3.82854075;4.60632040;4.61391290;5.01639207;5.34189093;5.40237810;0.10300000;0.10700000;0.10900272;0.14806261;0.21428488;0.26555766;0.48139957;0.68365003;0.72355213;1.23674252;1.75493276;1.85893534;0.05577162;0.08112693;0.08112630;0.02630299;0.02563471;0.05863785;0.13300936;0.39630669;0.79870189;1.31826318;1.63064502;2.26396947;2.71291246;2.87124371;3.44193595;3.72788381;4.01423358;
20130830;0.01172675;0.02298391;0.10716831;0.24016222;0.41692335;0.66760787;0.95764823;1.31547806;1.77052768;1.95396194;2.46563319;2.75049943;2.78790716;0.05241293;0.08640430;0.12481348;0.21858626;0.42772313;0.69886263;1.02277512;1.31423709;1.85925822;2.40054056;2.59110687;3.26234586;3.60209148;3.72935102;3.81094817;0.31800000;0.36900000;0.39900000;0.43609096;0.76876204;1.25155474;1.58954291;2.15608828;2.74831564;2.94050914;3.30688739;3.58086980;3.88610985;3.76101077;3.64501676;0.21021300;0.45908371;0.84590181;1.26496639;2.05047655;2.59319340;3.14851922;3.42794390;3.86654233;4.66350198;4.66180612;5.04699861;5.35962861;5.41926647;0.11500000;0.10900000;0.11300396;0.14905943;0.21327329;0.26152334;0.49059791;0.68980189;0.73075235;1.24858190;1.76972046;1.87474186;0.07808435;0.08112693;0.08112630;0.03046736;0.02784628;0.05246901;0.13438453;0.40097816;0.81333851;1.34453532;1.66392764;2.30592900;2.73757430;2.89000570;3.43859993;3.71345305;3.98867750;
20130902;0.02000736;0.03508924;0.11999041;0.27121171;0.45003742;0.70693330;1.00645542;1.35617129;1.82055693;2.00995727;2.52133624;2.79617637;2.83205453;0.04580463;0.10170049;0.12696458;0.23333609;0.43314514;0.71565667;1.05473647;1.34268237;1.89813834;2.43316664;2.63489335;3.28773733;3.62178541;3.73740755;3.81454952;0.33700000;0.37600000;0.40900000;0.46113543;0.81110862;1.30144361;1.63969349;2.21985777;2.79587748;3.01001637;3.37265795;3.60713751;3.92925676;3.77422608;3.66094469;0.27289647;0.60367592;0.91204766;1.35568501;1.98905632;2.54155547;3.09142314;3.36952407;3.80244486;4.60748136;4.60452430;5.01327330;5.31567212;5.37529682;0.09700000;0.10400000;0.11901126;0.14905608;0.21628364;0.26957353;0.51606336;0.71023792;0.75748937;1.27493166;1.78841306;1.89085878;0.07808435;0.08112693;0.08112630;0.03046736;0.02784628;0.05246901;0.13438453;0.40097816;0.81333851;1.34453532;1.66392764;2.30592900;2.73757430;2.89000570;3.43859993;3.71345305;3.98867750;
20130903;0.01815034;0.03622817;0.11967050;0.28223869;0.45806208;0.72718551;1.03301792;1.38816123;1.84750001;2.04274969;2.54980795;2.82502834;2.85183422;0.04192683;0.08850849;0.12120731;0.23955961;0.44586502;0.73122477;1.07970222;1.37541652;1.92141296;2.45631226;2.65101992;3.30474789;3.63508850;3.75048379;3.82740005;0.33600000;0.37600000;0.40300000;0.48221518;0.84240333;1.34536243;1.68593581;2.23938508;2.81573166;3.03002499;3.39688201;3.62159943;3.93784597;3.80427190;3.67627587;0.24406209;0.56113240;0.85447927;1.32302514;1.98754255;2.53955198;3.08320813;3.35561316;3.78817146;4.59539671;4.59241772;5.00805930;5.30503333;5.36455436;0.09700000;0.10400000;0.11801050;0.14905707;0.22532780;0.27560119;0.53235224;0.72142402;0.78760324;1.30922147;1.81532586;1.92420718;0.09735689;0.08112693;0.08112630;0.02609531;0.02368581;0.05304457;0.14415884;0.42337233;0.83977997;1.37340720;1.69540872;2.36177756;2.80539365;2.96219987;3.52302686;3.80402122;4.08540354;
20130904;0.01183624;0.02879738;0.11531554;0.28725733;0.46611040;0.73323341;1.03187417;1.37647467;1.85104408;2.05314590;2.55782104;2.82635948;2.86656148;0.05744242;0.10562880;0.13696036;0.23198471;0.43958306;0.73269064;1.08338637;1.37751768;1.92289547;2.45876817;2.65909217;3.32049951;3.65575649;3.77343280;3.84987267;0.33600000;0.38000000;0.42000000;0.48818751;0.84839240;1.33590788;1.67538008;2.23961404;2.82405141;3.03596505;3.40271770;3.62883409;3.96431832;3.82379661;3.70182114;0.26048654;0.58212512;0.85037795;1.31496567;2.03753173;2.60847851;3.16172900;3.42839012;3.86374410;4.66920039;4.66289467;5.07638685;5.35751036;5.39678541;0.11500000;0.10300000;0.11801028;0.14605117;0.21930356;0.27561929;0.53749005;0.72347305;0.79070771;1.30794966;1.82515490;1.93897623;0.08518470;0.08112693;0.08112630;0.01840025;0.01843366;0.05050101;0.15881005;0.47689122;0.91249439;1.44781920;1.77132830;2.42358771;2.85465075;3.00696318;3.54340751;3.81216103;4.08126940;
